"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","sample_type","qval","p_bh"
"37","benzonase",0.690266069392367,0.467056485995888,20.0000000121377,1.47790704141607,0.155008750415433,"vSGB17532","BAL",0.989610587636019,0.989610587636019
"38","host_zero",0.461134164605305,0.467056485995888,20.0000000122222,0.987319903334701,0.335280707291967,"vSGB17532","BAL",0.989610587636019,0.989610587636019
"39","molysis",0.134178565043114,0.467056485995888,20.0000000123373,0.287285519131609,0.776849172852637,"vSGB17532","BAL",0.989610587636019,0.989610587636019
"40","qiaamp",0.39223610560732,0.467056485995888,20.0000000121961,0.839804429160146,0.410945069906625,"vSGB17532","BAL",0.989610587636019,0.989610587636019
"41","lypma",-0.0391815048662663,0.991318022104138,20.0000000198728,-0.0395246570652483,0.968863984668505,"vSGB32981","BAL",0.989610587636019,0.989610587636019
"42","benzonase",1.27683435699494,0.991318022104139,20.0000000198728,1.2880168911736,0.212443723959676,"vSGB32981","BAL",0.989610587636019,0.989610587636019
"43","host_zero",1.32531407759865,0.991318022104138,20.0000000195814,1.33692119788721,0.196257652478034,"vSGB32981","BAL",0.989610587636019,0.989610587636019
"44","molysis",0.924482672081551,0.991318022104138,20.0000000194608,0.932579304993644,0.362159733575271,"vSGB32981","BAL",0.989610587636019,0.989610587636019
"45","qiaamp",1.23347163128869,0.991318022104138,20.0000000195597,1.24427439407443,0.227783955538216,"vSGB32981","BAL",0.989610587636019,0.989610587636019
"46","lypma",-0.0391815048662665,0.893404099690491,20.0000000153885,-0.0438564193737643,0.965453770769021,"vSGB40725","BAL",0.989610587636019,0.989610587636019
"47","benzonase",1.13690032692902,0.893404099690491,20.000000015178,1.27254881337895,0.217774021160477,"vSGB40725","BAL",0.989610587636019,0.989610587636019
"48","host_zero",1.19156249872175,0.893404099690491,20.0000000155418,1.33373296488627,0.197282413122287,"vSGB40725","BAL",0.989610587636019,0.989610587636019
"49","molysis",0.787890979055341,0.893404099690491,20.0000000154799,0.8818976534004,0.388308581731819,"vSGB40725","BAL",0.989610587636019,0.989610587636019
"50","qiaamp",1.09834442565474,0.893404099690491,20.0000000157514,1.2293926410627,0.233192423794091,"vSGB40725","BAL",0.989610587636019,0.989610587636019
"51","lypma",-0.0391815048662661,0.303412711415709,20.0000000149772,-0.129136003180114,0.898539882459483,"vSGB104145","BAL",0.989610587636019,0.989610587636019
"52","benzonase",0.400537641941458,0.303412711415709,20.0000000149772,1.32010831079742,0.201709193407601,"vSGB104145","BAL",0.989610587636019,0.989610587636019
"53","host_zero",0.236466628022406,0.303412711415709,20.0000000147944,0.779356365522935,0.444894728172458,"vSGB104145","BAL",0.989610587636019,0.989610587636019
"54","molysis",-0.136758254927144,0.303412711415709,20.0000000149455,-0.450733439245298,0.657030158016992,"vSGB104145","BAL",0.989610587636019,0.989610587636019
"55","qiaamp",0.136215364943362,0.303412711415709,20.0000000142504,0.448944160275247,0.658298643878547,"vSGB104145","BAL",0.989610587636019,0.989610587636019
"56","lypma",-0.039181504866266,0.312944274979171,23.9999999996774,-0.125202817239184,0.90140584718616,"vSGB81694","BAL",0.989610587636019,0.989610587636019
"57","benzonase",-0.305058827000037,0.312944274979171,23.9999999996774,-0.974802389404123,0.339381932431755,"vSGB81694","BAL",0.989610587636019,0.989610587636019
"58","host_zero",-0.26913072931255,0.312944274979171,23.9999999996774,-0.85999569517756,0.398300951840001,"vSGB81694","BAL",0.989610587636019,0.989610587636019
"59","molysis",-0.109516213960234,0.312944274979171,23.9999999996774,-0.349954361579303,0.729425439014703,"vSGB81694","BAL",0.989610587636019,0.989610587636019
"60","qiaamp",0.0893352684680784,0.312944274979171,23.9999999996774,0.285467016369046,0.777735598508955,"vSGB81694","BAL",0.989610587636019,0.989610587636019
"61","lypma",-0.0391815048662659,0.25034288432113,19.9999999650587,-0.156511358301702,0.87719907237586,"vSGB1045","BAL",0.989610587636019,0.989610587636019
"62","benzonase",-0.305058827000037,0.25034288432113,19.999999962776,-1.21856400203778,0.237189091392492,"vSGB1045","BAL",0.989610587636019,0.989610587636019
"63","host_zero",-0.26913072931255,0.25034288432113,19.9999999641639,-1.0750484482208,0.295151953807211,"vSGB1045","BAL",0.989610587636019,0.989610587636019
"64","molysis",-0.307941975613366,0.25034288432113,19.9999999659324,-1.23008080077223,0.232940182615889,"vSGB1045","BAL",0.989610587636019,0.989610587636019
"65","qiaamp",-0.0609477097171532,0.25034288432113,19.99999996416,-0.243456928613844,0.810131171122626,"vSGB1045","BAL",0.989610587636019,0.989610587636019
"66","lypma",-0.0391815048662662,0.289832319465525,20.0000000090912,-0.135186803661235,0.893815499963337,"vSGB5015","BAL",0.989610587636019,0.989610587636019
"67","benzonase",-0.305058827000037,0.289832319465525,20.000000009034,-1.05253557492343,0.305105093301597,"vSGB5015","BAL",0.989610587636019,0.989610587636019
"68","host_zero",-0.26913072931255,0.289832319465525,20.0000000091493,-0.92857390717795,0.364182140495952,"vSGB5015","BAL",0.989610587636019,0.989610587636019
"69","molysis",-0.271141247017978,0.289832319465525,20.0000000077976,-0.935510737787923,0.360684401860866,"vSGB5015","BAL",0.989610587636019,0.989610587636019
"70","qiaamp",-0.357801116600181,0.289832319465525,20.0000000087542,-1.2345107587035,0.231321389808032,"vSGB5015","BAL",0.989610587636019,0.989610587636019
"71","lypma",-0.0391815048662664,0.252348079609086,19.9999999946342,-0.155267695823018,0.878166634005876,"vSGB14325","BAL",0.989610587636019,0.989610587636019
"72","benzonase",-0.305058827000038,0.252348079609086,19.9999999947616,-1.20888111164787,0.240806811436056,"vSGB14325","BAL",0.989610587636019,0.989610587636019
"73","host_zero",-0.26913072931255,0.252348079609086,19.9999999948889,-1.06650595371862,0.298900782915854,"vSGB14325","BAL",0.989610587636019,0.989610587636019
